num_cores,coverage_amount_reached,duration_seconds,share_coverage_results,share_inputs_database
1760, 14.593571428571426, 5, false, true
1760, 67.80071428571424, 5, true, false
1760, 8.045714285714283, 5, false, false
1780, 68.18571428571424, 5, true, false
1780, 7.8449999999999935, 5, false, false
1780, 60.61928571428572, 5, true, true
1780, 14.686428571428571, 5, false, true
1800, 7.84142857142857, 5, false, false
1800, 68.26857142857148, 5, true, false
1800, 60.83321428571427, 5, true, true
1800, 14.677857142857134, 5, false, true
1820, 7.8275, 5, false, false
1820, 60.688928571428534, 5, true, true
1820, 68.33821428571432, 5, true, false
1820, 14.609285714285715, 5, false, true
1840, 61.30678571428568, 5, true, true
1840, 68.2664285714286, 5, true, false
1840, 14.609642857142852, 5, false, true
1840, 7.986785714285712, 5, false, false
1860, 68.49428571428567, 5, true, false
1860, 61.14821428571424, 5, true, true
1860, 7.956428571428574, 5, false, false
1860, 14.474285714285719, 5, false, true
1880, 61.41464285714282, 5, true, true
1880, 68.61642857142856, 5, true, false
1880, 7.802857142857148, 5, false, false
1880, 14.584642857142853, 5, false, true
1900, 14.652499999999993, 5, false, true
1900, 61.50107142857147, 5, true, true
1900, 68.73428571428575, 5, true, false
1900, 7.934285714285715, 5, false, false
1920, 61.7825, 5, true, true
1920, 14.565000000000001, 5, false, true
1920, 68.70285714285718, 5, true, false
1920, 7.898214285714298, 5, false, false
1940, 61.92250000000004, 5, true, true
1940, 69.04357142857143, 5, true, false
1940, 14.664642857142846, 5, false, true
1940, 7.872142857142852, 5, false, false
1960, 68.90964285714288, 5, true, false
1960, 61.75571428571429, 5, true, true
1960, 14.55892857142858, 5, false, true
1960, 7.887857142857141, 5, false, false
1980, 68.86250000000007, 5, true, false
1980, 7.936428571428561, 5, false, false
1980, 14.540357142857152, 5, false, true
1980, 61.98214285714286, 5, true, true
2000, 7.885357142857138, 5, false, false
2000, 62.26535714285715, 5, true, true
2000, 14.668928571428571, 5, false, true
2000, 69.07607142857135, 5, true, false
20, 14.362499999999999, 10, false, true
20, 25.84928571428571, 10, true, true
20, 26.201071428571428, 10, true, false
20, 9.682857142857138, 10, false, false
40, 30.599642857142836, 10, true, true
40, 31.802857142857146, 10, true, false
40, 15.311785714285723, 10, false, true
40, 9.257857142857128, 10, false, false
60, 33.03535714285714, 10, true, true
60, 35.67607142857147, 10, true, false
60, 8.881785714285705, 10, false, false
60, 15.636071428571418, 10, false, true
80, 35.004285714285714, 10, true, true
80, 38.690000000000026, 10, true, false
80, 15.989999999999993, 10, false, true
80, 9.044285714285708, 10, false, false
100, 41.1171428571429, 10, true, false
100, 8.919285714285714, 10, false, false
100, 36.7382142857143, 10, true, true
100, 16.038214285714275, 10, false, true
120, 16.32428571428572, 10, false, true
120, 42.86357142857142, 10, true, false
120, 8.782142857142864, 10, false, false
120, 38.480000000000025, 10, true, true
140, 16.425357142857138, 10, false, true
140, 8.688571428571429, 10, false, false
140, 44.649999999999935, 10, true, false
140, 39.62392857142851, 10, true, true
160, 40.761428571428596, 10, true, true
160, 16.564642857142857, 10, false, true
160, 46.26214285714285, 10, true, false
160, 8.70142857142857, 10, false, false
180, 47.44071428571426, 10, true, false
180, 41.775714285714265, 10, true, true
180, 16.714642857142852, 10, false, true
180, 8.754285714285714, 10, false, false
200, 42.34857142857145, 10, true, true
200, 16.587142857142855, 10, false, true
200, 8.858571428571425, 10, false, false
200, 48.83000000000002, 10, true, false
220, 8.780357142857138, 10, false, false
220, 50.082857142857115, 10, true, false
220, 16.721428571428575, 10, false, true
220, 43.51107142857139, 10, true, true
240, 8.680714285714288, 10, false, false
240, 16.943571428571442, 10, false, true
240, 51.25357142857146, 10, true, false
240, 44.600357142857185, 10, true, true
260, 16.8792857142857, 10, false, true
260, 45.435357142857136, 10, true, true
260, 8.703571428571426, 10, false, false
260, 52.1846428571429, 10, true, false
280, 46.112142857142906, 10, true, true
280, 8.801785714285714, 10, false, false
280, 53.36464285714282, 10, true, false
280, 17.097499999999997, 10, false, true
300, 17.088571428571413, 10, false, true
300, 46.75714285714286, 10, true, true
300, 54.03, 10, true, false
300, 8.730357142857148, 10, false, false
320, 17.136785714285704, 10, false, true
320, 47.45071428571429, 10, true, true
320, 8.772142857142862, 10, false, false
320, 55.096428571428575, 10, true, false
340, 55.754285714285764, 10, true, false
340, 17.233928571428592, 10, false, true
340, 47.95750000000004, 10, true, true
340, 8.755714285714275, 10, false, false
360, 48.6725, 10, true, true
360, 56.58857142857145, 10, true, false
360, 8.667500000000002, 10, false, false
360, 17.1492857142857, 10, false, true
380, 57.20464285714285, 10, true, false
380, 49.488928571428566, 10, true, true
380, 17.244642857142864, 10, false, true
380, 8.69428571428571, 10, false, false
400, 17.215714285714274, 10, false, true
400, 57.50714285714287, 10, true, false
400, 50.16750000000006, 10, true, true
400, 8.771071428571435, 10, false, false
420, 8.617857142857138, 10, false, false
420, 50.570714285714295, 10, true, true
420, 17.286785714285713, 10, false, true
420, 58.28857142857144, 10, true, false
440, 50.96714285714283, 10, true, true
440, 8.771071428571435, 10, false, false
440, 59.1075, 10, true, false
440, 17.25821428571429, 10, false, true
460, 8.69178571428572, 10, false, false
460, 59.652500000000046, 10, true, false
460, 51.87821428571425, 10, true, true
460, 17.58821428571427, 10, false, true
480, 8.715714285714284, 10, false, false
480, 52.378928571428595, 10, true, true
480, 17.46892857142856, 10, false, true
480, 60.1721428571429, 10, true, false
500, 17.536071428571436, 10, false, true
500, 8.680714285714288, 10, false, false
500, 60.638571428571495, 10, true, false
500, 52.94214285714289, 10, true, true
520, 8.731428571428562, 10, false, false
520, 53.31321428571427, 10, true, true
520, 60.86749999999999, 10, true, false
520, 17.53571428571428, 10, false, true
540, 8.749642857142847, 10, false, false
540, 17.532142857142855, 10, false, true
540, 61.52392857142858, 10, true, false
540, 53.966428571428516, 10, true, true
560, 62.03178571428572, 10, true, false
560, 54.20107142857137, 10, true, true
560, 17.560714285714283, 10, false, true
560, 8.805357142857146, 10, false, false
580, 17.478928571428582, 10, false, true
580, 8.65107142857142, 10, false, false
580, 62.393571428571455, 10, true, false
580, 54.6239285714286, 10, true, true
600, 55.45357142857142, 10, true, true
600, 17.506785714285712, 10, false, true
600, 8.769999999999992, 10, false, false
600, 63.33749999999998, 10, true, false
620, 17.672499999999992, 10, false, true
620, 8.762500000000006, 10, false, false
620, 63.416428571428575, 10, true, false
620, 55.38571428571424, 10, true, true
640, 55.88607142857141, 10, true, true
640, 63.95464285714281, 10, true, false
640, 17.661428571428583, 10, false, true
640, 8.687857142857132, 10, false, false
660, 64.4171428571428, 10, true, false
660, 17.778214285714274, 10, false, true
660, 56.459642857142896, 10, true, true
660, 8.64857142857143, 10, false, false
680, 64.42035714285711, 10, true, false
680, 17.631428571428565, 10, false, true
680, 56.814285714285724, 10, true, true
680, 8.773571428571422, 10, false, false
700, 8.682142857142859, 10, false, false
700, 57.61249999999999, 10, true, true
700, 64.89607142857142, 10, true, false
700, 17.658214285714283, 10, false, true
720, 64.96857142857141, 10, true, false
720, 17.68071428571427, 10, false, true
720, 8.586071428571442, 10, false, false
720, 57.646785714285706, 10, true, true
740, 65.21678571428573, 10, true, false
740, 17.716785714285706, 10, false, true
740, 8.649285714285716, 10, false, false
740, 57.81750000000002, 10, true, true
760, 66.01285714285709, 10, true, false
760, 17.792142857142874, 10, false, true
760, 58.236071428571414, 10, true, true
760, 8.687142857142856, 10, false, false
780, 58.48214285714285, 10, true, true
780, 8.87357142857143, 10, false, false
780, 17.780000000000005, 10, false, true
780, 66.10571428571428, 10, true, false
800, 59.16999999999997, 10, true, true
800, 8.849999999999998, 10, false, false
800, 17.918571428571422, 10, false, true
800, 66.24107142857144, 10, true, false
820, 17.82000000000001, 10, false, true
820, 59.16678571428573, 10, true, true
820, 66.81678571428567, 10, true, false
820, 8.639642857142857, 10, false, false
840, 17.861071428571446, 10, false, true
840, 8.850357142857144, 10, false, false
840, 59.87500000000004, 10, true, true
840, 67.0617857142857, 10, true, false
860, 8.639285714285714, 10, false, false
860, 59.90142857142864, 10, true, true
860, 18.050357142857152, 10, false, true
860, 67.42285714285714, 10, true, false
880, 8.677142857142858, 10, false, false
880, 67.28999999999995, 10, true, false
880, 60.46321428571427, 10, true, true
880, 17.834285714285706, 10, false, true
900, 67.66928571428572, 10, true, false
900, 60.6442857142857, 10, true, true
900, 8.658214285714287, 10, false, false
900, 17.66321428571431, 10, false, true
920, 60.77785714285715, 10, true, true
920, 17.827142857142864, 10, false, true
920, 67.89749999999997, 10, true, false
920, 8.815714285714295, 10, false, false
940, 61.149642857142865, 10, true, true
940, 8.661785714285719, 10, false, false
940, 17.94000000000001, 10, false, true
940, 68.01071428571423, 10, true, false
960, 68.4842857142857, 10, true, false
960, 17.911785714285717, 10, false, true
960, 8.666071428571422, 10, false, false
960, 61.6757142857142, 10, true, true
980, 17.99785714285715, 10, false, true
980, 68.69785714285713, 10, true, false
980, 8.790000000000004, 10, false, false
980, 62.008214285714224, 10, true, true
1000, 17.86857142857142, 10, false, true
1000, 62.238928571428566, 10, true, true
1000, 8.781071428571432, 10, false, false
1000, 68.73214285714292, 10, true, false
1020, 17.982499999999995, 10, false, true
1020, 8.758571428571422, 10, false, false
1020, 62.45107142857139, 10, true, true
1020, 69.08749999999998, 10, true, false
1040, 17.992500000000014, 10, false, true
1040, 8.690714285714296, 10, false, false
1040, 69.25928571428571, 10, true, false
1040, 62.80214285714285, 10, true, true
1060, 69.56892857142859, 10, true, false
1060, 18.059642857142865, 10, false, true
1060, 8.846785714285717, 10, false, false
1060, 63.104642857142856, 10, true, true
1080, 18.000714285714295, 10, false, true
1080, 8.667142857142862, 10, false, false
1080, 62.94964285714284, 10, true, true
1080, 69.60785714285709, 10, true, false
1100, 8.7825, 10, false, false
1100, 63.279999999999966, 10, true, true
1100, 69.87321428571425, 10, true, false
1100, 17.839642857142856, 10, false, true
1120, 63.604999999999976, 10, true, true
1120, 70.05071428571428, 10, true, false
1120, 8.700714285714275, 10, false, false
1120, 18.084999999999983, 10, false, true
1140, 64.18357142857144, 10, true, true
1140, 8.83535714285714, 10, false, false
1140, 18.139642857142864, 10, false, true
1140, 70.11142857142853, 10, true, false
1160, 8.747857142857141, 10, false, false
1160, 18.00214285714288, 10, false, true
1160, 64.50857142857143, 10, true, true
1160, 70.32392857142867, 10, true, false
1180, 8.702857142857132, 10, false, false
1180, 70.75571428571423, 10, true, false
1180, 18.187142857142863, 10, false, true
1180, 64.96678571428573, 10, true, true
1200, 8.853928571428565, 10, false, false
1200, 70.46464285714286, 10, true, false
1200, 64.7625, 10, true, true
1200, 18.15357142857141, 10, false, true
1220, 65.06607142857145, 10, true, true
1220, 17.952500000000025, 10, false, true
1220, 70.74964285714287, 10, true, false
1220, 8.77107142857143, 10, false, false
1240, 8.712142857142856, 10, false, false
1240, 18.08178571428573, 10, false, true
1240, 65.3542857142857, 10, true, true
1240, 71.06714285714281, 10, true, false
1260, 18.12428571428573, 10, false, true
1260, 71.23321428571427, 10, true, false
1260, 65.61749999999998, 10, true, true
1260, 8.616785714285712, 10, false, false
1280, 71.35750000000003, 10, true, false
1280, 18.24642857142857, 10, false, true
1280, 65.65464285714285, 10, true, true
1280, 8.731428571428573, 10, false, false
1300, 18.285714285714292, 10, false, true
1300, 8.667857142857153, 10, false, false
1300, 65.82928571428573, 10, true, true
1300, 71.56321428571425, 10, true, false
1320, 71.55928571428578, 10, true, false
1320, 8.751785714285717, 10, false, false
1320, 18.195714285714278, 10, false, true
1320, 66.07285714285707, 10, true, true
1340, 71.5867857142857, 10, true, false
1340, 66.50428571428576, 10, true, true
1340, 8.652142857142866, 10, false, false
1340, 18.265, 10, false, true
1360, 18.16964285714288, 10, false, true
1360, 8.637142857142855, 10, false, false
1360, 66.92107142857135, 10, true, true
1360, 71.93321428571427, 10, true, false
1380, 8.797500000000001, 10, false, false
1380, 18.193928571428568, 10, false, true
1380, 72.01142857142858, 10, true, false
1380, 66.92214285714284, 10, true, true
1400, 18.213928571428564, 10, false, true
1400, 67.01821428571424, 10, true, true
1400, 8.682857142857149, 10, false, false
1400, 72.21714285714292, 10, true, false
1420, 18.284285714285698, 10, false, true
1420, 67.49464285714285, 10, true, true
1420, 8.851428571428572, 10, false, false
1420, 72.06500000000008, 10, true, false
1440, 18.16857142857144, 10, false, true
1440, 72.26714285714279, 10, true, false
1440, 67.63678571428572, 10, true, true
1440, 8.628928571428569, 10, false, false
1460, 8.743214285714282, 10, false, false
1460, 72.57464285714288, 10, true, false
1460, 67.63642857142857, 10, true, true
1460, 18.17392857142857, 10, false, true
1480, 72.58035714285715, 10, true, false
1480, 18.304642857142852, 10, false, true
1480, 67.57892857142862, 10, true, true
1480, 8.676428571428566, 10, false, false
1500, 8.841071428571436, 10, false, false
1500, 68.05321428571419, 10, true, true
1500, 18.241428571428575, 10, false, true
1500, 72.67964285714288, 10, true, false
1520, 8.795714285714293, 10, false, false
1520, 72.47285714285705, 10, true, false
1520, 68.06857142857143, 10, true, true
1520, 18.37428571428573, 10, false, true
1540, 68.02428571428571, 10, true, true
1540, 8.772857142857148, 10, false, false
1540, 72.94785714285717, 10, true, false
1540, 18.216428571428565, 10, false, true
1560, 68.55107142857143, 10, true, true
1560, 73.14571428571432, 10, true, false
1560, 8.68642857142858, 10, false, false
1560, 18.416071428571424, 10, false, true
1580, 73.17107142857145, 10, true, false
1580, 18.39357142857142, 10, false, true
1580, 8.708214285714284, 10, false, false
1580, 68.39964285714281, 10, true, true
1600, 8.656785714285707, 10, false, false
1600, 73.27678571428574, 10, true, false
1600, 18.19928571428573, 10, false, true
1600, 68.83535714285713, 10, true, true
1620, 68.88357142857143, 10, true, true
1620, 8.740714285714278, 10, false, false
1620, 18.29999999999998, 10, false, true
1620, 73.39250000000004, 10, true, false
1640, 69.47178571428567, 10, true, true
1640, 8.815714285714284, 10, false, false
1640, 18.259999999999994, 10, false, true
1640, 73.29464285714279, 10, true, false
1660, 8.776071428571433, 10, false, false
1660, 73.58428571428571, 10, true, false
1660, 18.316071428571433, 10, false, true
1660, 69.24642857142864, 10, true, true
1680, 73.54928571428565, 10, true, false
1680, 18.216428571428573, 10, false, true
1680, 8.798571428571435, 10, false, false
1680, 69.67321428571424, 10, true, true
1700, 73.90285714285709, 10, true, false
1700, 69.8985714285714, 10, true, true
1700, 18.372142857142844, 10, false, true
1700, 8.746071428571435, 10, false, false
1720, 8.564285714285715, 10, false, false
1720, 18.363928571428577, 10, false, true
1720, 73.86607142857137, 10, true, false
1720, 69.78035714285713, 10, true, true
1740, 8.771785714285713, 10, false, false
1740, 18.271785714285716, 10, false, true
1740, 69.77892857142858, 10, true, true
1740, 73.96499999999999, 10, true, false
1760, 18.440357142857135, 10, false, true
1760, 73.83678571428564, 10, true, false
1760, 70.275, 10, true, true
1760, 8.69892857142857, 10, false, false
1780, 70.34642857142853, 10, true, true
1780, 74.06821428571432, 10, true, false
1780, 8.710714285714278, 10, false, false
1780, 18.16642857142857, 10, false, true
1800, 18.37035714285713, 10, false, true
1800, 74.28535714285714, 10, true, false
1800, 8.741428571428568, 10, false, false
1800, 70.64750000000001, 10, true, true
1820, 8.805000000000005, 10, false, false
1820, 70.31214285714279, 10, true, true
1820, 74.25607142857142, 10, true, false
1820, 18.515714285714296, 10, false, true
1840, 74.25035714285718, 10, true, false
1840, 70.88535714285716, 10, true, true
1840, 8.687857142857144, 10, false, false
1840, 18.347499999999986, 10, false, true
1860, 70.87178571428572, 10, true, true
1860, 18.53285714285713, 10, false, true
1860, 8.775357142857146, 10, false, false
1860, 74.46035714285715, 10, true, false
1880, 74.38428571428572, 10, true, false
1880, 71.11035714285717, 10, true, true
1880, 8.678214285714294, 10, false, false
1880, 18.607857142857128, 10, false, true
1900, 8.772857142857141, 10, false, false
1900, 71.225, 10, true, true
1900, 74.71392857142857, 10, true, false
1900, 18.42749999999999, 10, false, true
1920, 8.535000000000002, 10, false, false
1920, 71.31499999999997, 10, true, true
1920, 18.413214285714282, 10, false, true
1920, 74.71785714285714, 10, true, false
1940, 71.75892857142864, 10, true, true
1940, 18.38071428571428, 10, false, true
1940, 74.94142857142859, 10, true, false
1940, 8.764285714285714, 10, false, false
1960, 74.9810714285715, 10, true, false
1960, 71.59035714285706, 10, true, true
1960, 8.589999999999996, 10, false, false
1960, 18.38142857142858, 10, false, true
1980, 18.575714285714295, 10, false, true
1980, 71.48714285714287, 10, true, true
1980, 8.905357142857136, 10, false, false
1980, 75.00535714285712, 10, true, false
2000, 74.98464285714276, 10, true, false
2000, 71.96142857142863, 10, true, true
2000, 8.768214285714283, 10, false, false
2000, 18.48785714285715, 10, false, true
20, 20.10607142857143, 25, false, true
20, 32.53249999999999, 25, true, false
20, 12.16678571428572, 25, false, false
20, 31.990357142857142, 25, true, true
40, 36.97785714285716, 25, true, true
40, 11.463214285714294, 25, false, false
40, 38.6964285714286, 25, true, false
40, 21.064642857142836, 25, false, true
60, 40.156785714285704, 25, true, true
60, 21.546428571428564, 25, false, true
60, 11.186785714285712, 25, false, false
60, 42.60285714285714, 25, true, false
80, 22.00107142857144, 25, false, true
80, 45.62321428571431, 25, true, false
80, 11.24392857142857, 25, false, false
80, 42.8475, 25, true, true
100, 47.70142857142856, 25, true, false
100, 22.327499999999976, 25, false, true
100, 45.029642857142825, 25, true, true
100, 11.29999999999999, 25, false, false
120, 46.94892857142854, 25, true, true
120, 10.980357142857141, 25, false, false
120, 22.528571428571446, 25, false, true
120, 50.47642857142865, 25, true, false
140, 52.094642857142894, 25, true, false
140, 22.871785714285735, 25, false, true
140, 48.31321428571426, 25, true, true
140, 11.09785714285715, 25, false, false
160, 10.96142857142858, 25, false, false
160, 50.0564285714286, 25, true, true
160, 53.904642857142804, 25, true, false
160, 22.952857142857166, 25, false, true
180, 51.45749999999996, 25, true, true
180, 55.643928571428525, 25, true, false
180, 10.832499999999996, 25, false, false
180, 23.21571428571429, 25, false, true
200, 57.15714285714283, 25, true, false
200, 52.83357142857143, 25, true, true
200, 23.125357142857144, 25, false, true
200, 10.762857142857143, 25, false, false
220, 23.277500000000007, 25, false, true
220, 58.436071428571395, 25, true, false
220, 11.041428571428574, 25, false, false
220, 54.16785714285715, 25, true, true
240, 55.13464285714286, 25, true, true
240, 23.402500000000014, 25, false, true
240, 10.918214285714285, 25, false, false
240, 59.625714285714274, 25, true, false
260, 56.303571428571516, 25, true, true
260, 10.938571428571425, 25, false, false
260, 23.564999999999984, 25, false, true
260, 60.60642857142855, 25, true, false
280, 61.270357142857144, 25, true, false
280, 10.83571428571429, 25, false, false
280, 56.92392857142855, 25, true, true
280, 23.371785714285707, 25, false, true
300, 10.990357142857142, 25, false, false
300, 23.507142857142842, 25, false, true
300, 58.245357142857245, 25, true, true
300, 62.31714285714284, 25, true, false
320, 10.993571428571432, 25, false, false
320, 58.776785714285715, 25, true, true
320, 63.269999999999996, 25, true, false
320, 23.516785714285707, 25, false, true
340, 23.68035714285715, 25, false, true
340, 60.30928571428571, 25, true, true
340, 10.942142857142862, 25, false, false
340, 64.1939285714286, 25, true, false
360, 23.730357142857137, 25, false, true
360, 65.00892857142858, 25, true, false
360, 60.89928571428572, 25, true, true
360, 11.007857142857143, 25, false, false
380, 61.54357142857146, 25, true, true
380, 11.02464285714285, 25, false, false
380, 23.94392857142857, 25, false, true
380, 65.4235714285714, 25, true, false
400, 66.24642857142854, 25, true, false
400, 10.859642857142859, 25, false, false
400, 62.43499999999999, 25, true, true
400, 23.746071428571412, 25, false, true
420, 10.835714285714284, 25, false, false
420, 66.89571428571426, 25, true, false
420, 23.865714285714304, 25, false, true
420, 62.93571428571426, 25, true, true
440, 23.974642857142854, 25, false, true
440, 63.848214285714285, 25, true, true
440, 11.060000000000006, 25, false, false
440, 67.17607142857148, 25, true, false
460, 11.089285714285717, 25, false, false
460, 64.43464285714293, 25, true, true
460, 23.96607142857142, 25, false, true
460, 67.55250000000005, 25, true, false
480, 24.085, 25, false, true
480, 68.24357142857137, 25, true, false
480, 10.928214285714281, 25, false, false
480, 64.72678571428563, 25, true, true
500, 68.84464285714287, 25, true, false
500, 11.101785714285715, 25, false, false
500, 24.186071428571427, 25, false, true
500, 65.51321428571421, 25, true, true
520, 11.088928571428571, 25, false, false
520, 65.74428571428575, 25, true, true
520, 24.05999999999999, 25, false, true
520, 69.28785714285713, 25, true, false
540, 24.206428571428575, 25, false, true
540, 66.47964285714284, 25, true, true
540, 69.85214285714287, 25, true, false
540, 10.889642857142858, 25, false, false
560, 67.16535714285712, 25, true, true
560, 24.227499999999985, 25, false, true
560, 70.14928571428572, 25, true, false
560, 10.678214285714281, 25, false, false
580, 70.55071428571436, 25, true, false
580, 67.3946428571429, 25, true, true
580, 11.017142857142856, 25, false, false
580, 24.201071428571435, 25, false, true
600, 67.53285714285717, 25, true, true
600, 70.88464285714286, 25, true, false
600, 11.030714285714286, 25, false, false
600, 24.350357142857145, 25, false, true
620, 71.14750000000002, 25, true, false
620, 24.217857142857163, 25, false, true
620, 10.769642857142857, 25, false, false
620, 68.33714285714294, 25, true, true
640, 68.45678571428566, 25, true, true
640, 10.812500000000005, 25, false, false
640, 71.38607142857146, 25, true, false
640, 24.33071428571428, 25, false, true
660, 69.14571428571428, 25, true, true
660, 10.842857142857136, 25, false, false
660, 24.488214285714296, 25, false, true
660, 72.08892857142861, 25, true, false
680, 11.102500000000008, 25, false, false
680, 24.422499999999985, 25, false, true
680, 72.2878571428571, 25, true, false
680, 69.49607142857143, 25, true, true
700, 72.46142857142851, 25, true, false
700, 24.30678571428573, 25, false, true
700, 70.03142857142858, 25, true, true
700, 10.944642857142856, 25, false, false
720, 10.87500000000001, 25, false, false
720, 72.83964285714282, 25, true, false
720, 70.44321428571423, 25, true, true
720, 24.359642857142852, 25, false, true
740, 73.1114285714286, 25, true, false
740, 70.62500000000001, 25, true, true
740, 10.867142857142852, 25, false, false
740, 24.320357142857134, 25, false, true
760, 70.88642857142861, 25, true, true
760, 10.850000000000001, 25, false, false
760, 24.306071428571425, 25, false, true
760, 73.5571428571428, 25, true, false
780, 71.71928571428572, 25, true, true
780, 24.45285714285715, 25, false, true
780, 73.71321428571424, 25, true, false
780, 10.989642857142856, 25, false, false
800, 71.6517857142857, 25, true, true
800, 74.02392857142851, 25, true, false
800, 10.962499999999995, 25, false, false
800, 24.443571428571413, 25, false, true
820, 24.597857142857126, 25, false, true
820, 72.08607142857133, 25, true, true
820, 11.09392857142857, 25, false, false
820, 74.25464285714281, 25, true, false
840, 72.47892857142867, 25, true, true
840, 11.028928571428565, 25, false, false
840, 24.519642857142873, 25, false, true
840, 74.27642857142861, 25, true, false
860, 24.56357142857146, 25, false, true
860, 10.911071428571436, 25, false, false
860, 74.67392857142849, 25, true, false
860, 72.62000000000005, 25, true, true
880, 74.91285714285709, 25, true, false
880, 24.61785714285715, 25, false, true
880, 10.897500000000003, 25, false, false
880, 72.99107142857136, 25, true, true
900, 74.99821428571427, 25, true, false
900, 10.99142857142857, 25, false, false
900, 24.628214285714286, 25, false, true
900, 73.21571428571428, 25, true, true
920, 24.71535714285714, 25, false, true
920, 73.6853571428571, 25, true, true
920, 75.32249999999995, 25, true, false
920, 10.889642857142857, 25, false, false
940, 73.73928571428571, 25, true, true
940, 10.954642857142856, 25, false, false
940, 75.6778571428571, 25, true, false
940, 24.867142857142838, 25, false, true
960, 10.86357142857144, 25, false, false
960, 24.635000000000012, 25, false, true
960, 75.71071428571425, 25, true, false
960, 74.05678571428565, 25, true, true
980, 24.718571428571416, 25, false, true
980, 75.81749999999994, 25, true, false
980, 11.043571428571424, 25, false, false
980, 74.33249999999992, 25, true, true
1000, 75.98857142857148, 25, true, false
1000, 11.016428571428579, 25, false, false
1000, 24.753928571428585, 25, false, true
1000, 74.32321428571414, 25, true, true
1020, 10.965000000000002, 25, false, false
1020, 24.613571428571436, 25, false, true
1020, 76.25178571428583, 25, true, false
1020, 74.91499999999995, 25, true, true
1040, 75.2060714285715, 25, true, true
1040, 76.48428571428566, 25, true, false
1040, 11.011071428571434, 25, false, false
1040, 24.527142857142863, 25, false, true
1060, 76.47642857142866, 25, true, false
1060, 74.93642857142851, 25, true, true
1060, 10.810714285714282, 25, false, false
1060, 24.84571428571428, 25, false, true
1080, 10.833214285714288, 25, false, false
1080, 75.52214285714284, 25, true, true
1080, 24.88178571428571, 25, false, true
1080, 76.53178571428569, 25, true, false
1100, 11.076428571428565, 25, false, false
1100, 24.98428571428572, 25, false, true
1100, 76.74071428571423, 25, true, false
1100, 75.37964285714287, 25, true, true
1120, 76.86214285714289, 25, true, false
1120, 24.816785714285693, 25, false, true
1120, 75.96785714285717, 25, true, true
1120, 11.012857142857134, 25, false, false
1140, 77.06964285714284, 25, true, false
1140, 24.775357142857143, 25, false, true
1140, 10.995714285714282, 25, false, false
1140, 76.3742857142857, 25, true, true
1160, 24.79392857142858, 25, false, true
1160, 76.32071428571429, 25, true, true
1160, 77.08535714285713, 25, true, false
1160, 11.011071428571436, 25, false, false
1180, 77.43607142857142, 25, true, false
1180, 11.127142857142857, 25, false, false
1180, 24.85607142857141, 25, false, true
1180, 76.43714285714287, 25, true, true
1200, 76.46964285714287, 25, true, true
1200, 10.907500000000011, 25, false, false
1200, 24.815357142857177, 25, false, true
1200, 77.50035714285711, 25, true, false
1220, 77.50678571428574, 25, true, false
1220, 24.857142857142858, 25, false, true
1220, 10.882499999999995, 25, false, false
1220, 76.71178571428564, 25, true, true
1240, 10.764642857142858, 25, false, false
1240, 76.97464285714284, 25, true, true
1240, 77.68857142857141, 25, true, false
1240, 24.832500000000003, 25, false, true
1260, 77.08428571428574, 25, true, true
1260, 11.073571428571428, 25, false, false
1260, 77.77857142857142, 25, true, false
1260, 24.90642857142857, 25, false, true
1280, 77.26785714285721, 25, true, true
1280, 10.838214285714274, 25, false, false
1280, 77.78999999999999, 25, true, false
1280, 24.85178571428575, 25, false, true
1300, 77.40321428571426, 25, true, true
1300, 24.981428571428555, 25, false, true
1300, 78.1553571428571, 25, true, false
1300, 10.81892857142857, 25, false, false
1320, 77.40178571428572, 25, true, true
1320, 78.105, 25, true, false
1320, 11.02035714285713, 25, false, false
1320, 24.976428571428595, 25, false, true
1340, 78.32785714285716, 25, true, false
1340, 10.916428571428568, 25, false, false
1340, 24.93464285714285, 25, false, true
1340, 77.74464285714289, 25, true, true
1360, 24.89035714285714, 25, false, true
1360, 78.13571428571427, 25, true, false
1360, 10.919999999999993, 25, false, false
1360, 77.69178571428576, 25, true, true
1380, 11.064999999999996, 25, false, false
1380, 25.09392857142855, 25, false, true
1380, 77.97428571428578, 25, true, true
1380, 78.45142857142862, 25, true, false
1400, 24.972857142857155, 25, false, true
1400, 78.62928571428569, 25, true, false
1400, 78.16250000000002, 25, true, true
1400, 10.887500000000003, 25, false, false
1420, 25.022142857142867, 25, false, true
1420, 78.57928571428569, 25, true, false
1420, 78.24214285714284, 25, true, true
1420, 10.950000000000003, 25, false, false
1440, 10.858214285714288, 25, false, false
1440, 24.908214285714298, 25, false, true
1440, 78.47428571428573, 25, true, true
1440, 78.65035714285705, 25, true, false
1460, 10.986071428571421, 25, false, false
1460, 78.81964285714282, 25, true, false
1460, 25.004285714285718, 25, false, true
1460, 78.39214285714286, 25, true, true
1480, 78.99071428571433, 25, true, false
1480, 78.43250000000005, 25, true, true
1480, 10.958571428571435, 25, false, false
1480, 25.053214285714287, 25, false, true
1500, 11.044999999999998, 25, false, false
1500, 79.03000000000004, 25, true, false
1500, 78.49857142857147, 25, true, true
1500, 25.187142857142845, 25, false, true
1520, 25.140357142857145, 25, false, true
1520, 78.80928571428565, 25, true, true
1520, 10.946071428571432, 25, false, false
1520, 79.13535714285706, 25, true, false
1540, 79.04535714285716, 25, true, true
1540, 79.16285714285715, 25, true, false
1540, 10.905, 25, false, false
